"nm" "nmqm" "wfl" "rooms" "bj" "bez" "wohngut" "wohnbest" "ww0" "zh0" "badkach0" "badextra" "kueche"
637.97 7.69 83 3 1957.5 "Neuhausen-Nymphenburg" 0 1 0 0 1 0 1
1050 12.96 81 3 1972 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 1
875 9.72 90 3 2000.5 "Trudering-Riem" 0 0 0 0 1 0 1
800 12.9 62 2 1918 "Au-Haidhausen" 1 0 0 0 0 0 0
408.87 12.78 32 1 1924 "Au-Haidhausen" 0 0 0 1 1 0 1
462 6 77 3 1924 "Au-Haidhausen" 1 0 0 1 1 0 0
650 11.4 57 2 1924 "Obergiesing" 0 0 0 0 0 0 1
1200 15.19 79 3 1939 "Au-Haidhausen" 1 0 0 0 1 0 0
850.84 7.95 107 4 1957.5 "Schwabing West" 1 0 0 0 1 0 0
476 11.9 40 1 1957.5 "Schwabing West" 1 0 0 0 1 0 0
400 12.12 33 1 1957.5 "Schwabing-Freimann" 1 0 0 0 1 0 1
720 10.75 67 2 1972 "Untergiesing" 0 0 0 0 1 0 1
1300 12.75 102 3 2000.5 "Untergiesing" 1 0 0 0 1 1 0
533.18 13 41 1 1972 "Thalkirchen..." 0 0 0 0 1 0 0
1249.2 10.86 115 4 1972 "Thalkirchen..." 0 1 0 0 1 0 1
632.93 5.75 110 3 1972 "Thalkirchen..." 1 0 0 0 1 1 0
1387.39 11.66 119 4 2006.5 "Sendling-Westpark" 1 0 0 0 1 0 1
732 13.07 56 2 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 1
998 10.51 95 4 1972 "Thalkirchen..." 0 0 0 0 1 0 0
640 11.03 58 2 2000.5 "Pasing-Obermenzing" 0 0 0 0 1 1 1
970 10.78 90 3 1918 "Thalkirchen..." 1 0 0 0 1 0 0
530.45 9.31 57 3 1957.5 "Thalkirchen..." 0 0 0 0 1 0 0
822.5 9.91 83 3 1992.5 "Berg am Laim" 0 0 0 0 1 0 0
540 10.8 50 2 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
919.95 12.1 76 3 2010 "Trudering-Riem" 0 0 0 0 1 0 1
780 9.87 79 3 1983 "Bogenhausen" 1 0 0 0 1 0 0
680 11.53 59 2 1992.5 "Bogenhausen" 1 0 0 0 1 0 0
605.76 9.93 61 2 1992.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
819.36 11.54 71 3 2000.5 "Sendling-Westpark" 0 0 0 0 1 0 0
374.07 12.9 29 1 1972 "Thalkirchen..." 0 0 0 0 1 0 0
650 8.13 80 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
1060 15.14 70 3 2010 "Maxvorstadt" 1 0 0 0 1 1 1
288.18 7.03 41 2 2000.5 "Trudering-Riem" 0 0 0 0 1 0 0
574.34 7.56 76 3 1957.5 "Schwabing West" 1 0 0 0 0 0 0
1120 13.66 82 3 2006.5 "Schwabing West" 1 0 0 0 1 1 0
1132.1 13.98 81 4 1918 "Schwabing-Freimann" 1 0 0 0 1 0 0
387.66 5.24 74 3 1983 "Sendling-Westpark" 0 0 0 0 1 0 0
600 13.33 45 1 1957.5 "Sendling-Westpark" 0 0 0 0 1 0 0
950 11.18 85 4 1957.5 "Sendling-Westpark" 0 0 0 0 1 0 1
620 12.92 48 2 1983 "Pasing-Obermenzing" 1 0 0 0 1 0 0
680.07 10.15 67 3 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
1570.65 14.96 105 4 2010 "Bogenhausen" 1 0 0 0 1 0 0
665 10.9 61 2 1972 "Bogenhausen" 0 0 0 0 1 0 0
510.55 6.38 80 3 1983 "Bogenhausen" 0 0 0 0 1 0 1
606 9.93 61 2 1983 "Au-Haidhausen" 1 0 0 0 1 0 1
560 12.44 45 1 1983 "Ludwigvorstadt-Isarvorstadt" 0 0 0 0 0 0 0
500 14.29 35 1 1992.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 1
408 12.36 33 1 1983 "Ramersdorf-Perlach" 1 0 0 0 1 0 1
811.83 9.23 88 4 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
458 6.36 72 3 1992.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
714.01 8.3 86 3 1983 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
443 5.68 78 3 1972 "Aubing..." 0 0 0 0 0 0 0
580.3 11.61 50 2 1972 "Obergiesing" 0 0 0 0 1 0 0
550 9.48 58 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
1000 12.5 80 3 1992.5 "Untergiesing" 0 0 0 0 1 0 1
800 11.59 69 3 1983 "Pasing-Obermenzing" 0 0 0 0 1 0 0
663 12.51 53 2 2010 "Aubing..." 0 0 0 0 1 0 1
697 10.72 65 2 1983 "Moosach" 0 0 0 0 1 0 0
1240 13.05 95 3 2012.5 "Moosach" 0 0 0 0 1 1 0
449 19.52 23 1 1957.5 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 1
1050 13.13 80 3 1972 "Obergiesing" 0 0 0 0 0 0 0
723 9.51 76 3 1992.5 "Ramersdorf-Perlach" 1 0 0 0 1 0 0
480 7.5 64 2 1972 "Aubing..." 0 0 0 0 1 0 0
620 9.54 65 2 1983 "Aubing..." 1 0 0 0 1 0 0
792 11.65 68 2 1957.5 "Maxvorstadt" 1 0 0 0 0 0 0
843 9.58 88 3 2000.5 "Schwabing-Freimann" 0 0 0 0 1 0 1
1003 11.8 85 3 2006.5 "Schwabing-Freimann" 1 0 0 0 1 0 0
385 12.03 32 1 1972 "Schwabing-Freimann" 0 0 0 0 0 0 1
940 11.75 80 3 1972 "Schwabing West" 0 0 0 0 1 0 0
400 12.9 31 1 1957.5 "Pasing-Obermenzing" 0 0 0 0 0 0 0
700 10.45 67 2 1972 "Schwabing West" 0 0 0 0 1 0 0
1200 12 100 3 2006.5 "Ramersdorf-Perlach" 1 0 0 0 1 1 0
467 7.3 64 3 1957.5 "Hadern" 0 0 0 0 1 0 0
632.86 11.51 55 2 1972 "Hadern" 0 0 0 0 1 0 0
1000 12.2 82 3 2006.5 "Hadern" 0 0 0 0 1 1 1
953.46 9.83 97 3 1983 "Hadern" 0 0 0 0 1 0 0
1463.15 14.63 100 4 1972 "Neuhausen-Nymphenburg" 0 1 0 0 1 1 1
919.87 11.36 81 3 1983 "Schwabing-Freimann" 1 0 0 0 1 0 0
439.18 8.78 50 2 1992.5 "Schwabing West" 0 0 0 0 0 0 1
812 11.6 70 3 1992.5 "Au-Haidhausen" 1 0 0 0 1 0 0
1254.99 14.59 86 4 2012.5 "Schwanthalerhöhe" 0 0 0 0 1 0 0
623 11.13 56 2 1957.5 "Laim" 0 0 0 0 1 0 0
910 11.67 78 3 2000.5 "Schwabing-Freimann" 1 0 0 0 1 0 0
1339 11.16 120 3 2006.5 "Trudering-Riem" 1 0 0 0 1 0 1
1900 15.45 123 4 2010 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 1
1020 13.42 76 2 2010 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
998 12.96 77 3 2010 "Aubing..." 0 0 0 0 1 0 0
920 9.2 100 3 1972 "Pasing-Obermenzing" 1 0 0 0 1 0 0
486.31 6.95 70 3 1972 "Aubing..." 0 0 0 0 1 0 0
593 8.47 70 3 1972 "Aubing..." 0 0 0 0 1 0 0
620 10.69 58 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
775 11.23 69 2 1957.5 "Trudering-Riem" 1 0 0 0 1 0 0
651.75 10.03 65 3 1957.5 "Sendling" 0 0 0 0 1 0 0
1080 13.85 78 3 1957.5 "Sendling" 1 0 0 0 1 0 0
700 10.94 64 2 2006.5 "Sendling-Westpark" 0 0 0 0 1 1 1
1120.33 12.31 91 4 2012.5 "Thalkirchen..." 0 0 0 0 1 0 0
1020 12.14 84 3 1972 "Untergiesing" 0 1 0 0 1 0 0
1120 13.33 84 3 2006.5 "Trudering-Riem" 1 0 0 0 1 1 1
517.89 9.42 55 2 1957.5 "Thalkirchen..." 0 0 0 0 1 0 0
1105 12.14 91 4 1972 "Thalkirchen..." 1 0 0 0 1 0 0
635 13.23 48 2 1957.5 "Thalkirchen..." 0 0 0 0 0 0 0
1282.5 10.02 128 4 1972 "Thalkirchen..." 0 1 0 0 1 1 1
825 11 75 3 1972 "Thalkirchen..." 0 0 0 0 1 0 1
940.78 8.79 107 4 1983 "Schwabing-Freimann" 0 0 0 0 1 0 0
380 13.57 28 1 1972 "Berg am Laim" 0 0 0 0 1 0 1
640 10.85 59 2 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
436.24 5.45 80 3 1983 "Hadern" 0 0 0 0 1 0 0
671 11.37 59 2 2000.5 "Bogenhausen" 0 0 0 0 1 0 1
480 14.55 33 1 1972 "Bogenhausen" 1 0 0 0 1 0 0
799.69 10 80 4 1957.5 "Pasing-Obermenzing" 1 0 0 0 0 0 0
700 8.75 80 4 1983 "Thalkirchen..." 0 1 0 0 1 1 0
860 11.47 75 3 2000.5 "Moosach" 0 0 0 0 1 0 0
760 11.01 69 3 1992.5 "Moosach" 0 0 0 0 1 0 0
530 10.6 50 2 1957.5 "Moosach" 0 0 0 0 0 0 0
683.96 11.4 60 2 1992.5 "Sendling-Westpark" 0 0 0 0 1 0 0
410 10.51 39 1 1983 "Thalkirchen..." 0 0 0 0 0 0 1
2430 19.13 127 3 2010 "Thalkirchen..." 0 1 0 0 1 0 1
390 14.44 27 1 1972 "Schwabing West" 0 0 0 0 1 0 0
350 8.75 40 1 1972 "Pasing-Obermenzing" 1 0 0 0 0 0 1
1044.79 10.24 102 4 1972 "Neuhausen-Nymphenburg" 1 0 0 0 0 0 0
611 10.18 60 2 1992.5 "Pasing-Obermenzing" 1 0 0 0 1 0 0
439.49 7.71 57 2 1972 "Fledmoching-Hasenbergel" 0 0 0 0 1 0 0
1042.75 12.41 84 4 1992.5 "Maxvorstadt" 1 0 0 0 1 0 0
980 13.07 75 3 1918 "Schwabing-Freimann" 1 0 0 0 1 0 0
552.86 16.26 34 1 1957.5 "Schwabing West" 1 0 0 0 1 0 0
1025 13.49 76 3 1992.5 "Schwabing-Freimann" 1 0 0 0 1 0 1
520.89 6.43 81 3 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
472.81 7.75 61 3 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
695 13.63 51 2 2012.5 "Obergiesing" 0 0 0 0 1 0 0
520 10.4 50 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
302.6 8.65 35 1 1972 "Aubing..." 0 0 0 0 0 0 0
436.22 12.12 36 1 1972 "Au-Haidhausen" 1 0 0 0 1 0 0
603 10.58 57 2 1972 "Untergiesing" 0 0 0 0 1 0 0
515.39 6.87 75 3 1992.5 "Untergiesing" 0 0 0 0 1 0 0
815 10.19 80 3 1992.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
510 15.45 33 1 2012.5 "Moosach" 0 0 0 0 1 0 1
650.94 10.01 65 3 1957.5 "Moosach" 0 0 0 0 1 0 0
870 11.92 73 3 1983 "Obergiesing" 0 0 0 0 1 1 1
475.16 7.54 63 2 1957.5 "Schwabing West" 0 0 0 0 1 0 0
756.18 9 84 3 1957.5 "Obergiesing" 0 0 0 0 1 0 0
765 12.54 61 2 1983 "Maxvorstadt" 1 0 0 0 1 0 1
806.78 9.72 83 3 1957.5 "Obergiesing" 0 0 0 0 1 0 0
750 8.82 85 3 1983 "Untergiesing" 0 0 0 0 1 0 1
950 11.05 86 3 1983 "Untergiesing" 0 0 0 0 1 0 0
1050 10.82 97 4 1972 "Obergiesing" 0 0 0 0 1 0 0
456.24 14.26 32 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
860 10.75 80 4 1972 "Schwabing West" 0 0 0 0 1 0 1
553 8.92 62 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
940 9.04 104 4 1972 "Ramersdorf-Perlach" 1 0 0 0 1 0 1
570 10.18 56 2 1957.5 "Sendling-Westpark" 1 0 0 0 0 0 0
780 6.5 120 3 2006.5 "Schwabing-Freimann" 0 0 0 0 1 1 0
655 10.92 60 2 1992.5 "Bogenhausen" 1 0 0 0 1 0 1
1000 10.42 96 4 1924 "Laim" 0 0 1 0 1 0 0
628.4 10.65 59 2 1992.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
432.18 12.71 34 1 2010 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
700 8.97 78 3 2012.5 "Obergiesing" 0 0 0 0 1 0 1
346.52 6.93 50 2 1924 "Untergiesing" 0 0 0 1 1 0 0
820 12.06 68 2 1972 "Thalkirchen..." 1 0 0 0 1 0 1
495 12.38 40 1 1972 "Thalkirchen..." 0 1 0 0 1 0 1
755 13.98 54 3 1957.5 "Schwabing-Freimann" 1 0 0 0 1 0 1
717 8.44 85 4 1957.5 "Schwabing West" 1 0 0 0 1 0 0
800 11.43 70 3 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
560 10.57 53 2 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
768 11.64 66 2 1983 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
1004.5 13.39 75 3 1924 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
640 10.85 59 2 1972 "Thalkirchen..." 0 0 0 0 1 0 1
750 11.54 65 3 1983 "Hadern" 1 0 0 0 1 0 1
414 13.8 30 1 1972 "Thalkirchen..." 0 0 0 0 0 0 1
930 11.07 84 3 1983 "Sendling-Westpark" 0 0 0 0 1 0 1
2189 18.24 120 4 2000.5 "Au-Haidhausen" 1 0 0 0 1 0 0
1270 14.94 85 3 2006.5 "Sendling" 0 0 0 0 1 1 1
733.59 9.65 76 2 1972 "Sendling-Westpark" 1 0 0 0 1 0 0
1150 10.65 108 5 1972 "Berg am Laim" 1 0 0 0 1 0 0
680 11.15 61 2 1992.5 "Trudering-Riem" 1 0 0 0 1 0 1
785 9.57 82 3 2000.5 "Trudering-Riem" 1 0 0 0 1 0 0
695 9.27 75 3 1983 "Pasing-Obermenzing" 1 0 0 0 1 0 1
939 11.74 80 4 2010 "Pasing-Obermenzing" 0 0 0 0 1 1 0
410 10.25 40 2 1957.5 "Maxvorstadt" 1 0 0 1 1 0 0
1350 20.15 67 2 2012.5 "Untergiesing" 0 1 0 0 1 1 0
315 15 21 1 1972 "Obergiesing" 0 0 0 0 1 0 1
1167.26 10.52 111 4 2006.5 "Bogenhausen" 1 0 0 0 1 0 1
1040 13 80 4 2010 "Pasing-Obermenzing" 0 0 0 0 1 0 1
1000 10 100 3 1972 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 1 0
863 10.79 80 4 1957.5 "Maxvorstadt" 1 0 0 0 1 0 0
830 11.37 73 3 1983 "Thalkirchen..." 1 0 0 0 1 0 1
770 13.75 56 2 1957.5 "Thalkirchen..." 0 0 0 0 1 0 1
690 9.2 75 3 1972 "Sendling-Westpark" 1 0 0 0 1 0 0
1186.49 14.65 81 4 2000.5 "Trudering-Riem" 1 0 0 0 1 1 0
820 12.06 68 4 1918 "Au-Haidhausen" 1 0 0 0 0 0 0
859 13.42 64 2 1992.5 "Au-Haidhausen" 0 0 0 0 0 0 1
424.21 4.08 104 3 1918 "Obergiesing" 0 0 1 0 1 0 0
550 9.65 57 2 1957.5 "Obergiesing" 0 0 0 0 1 0 0
330 12.69 26 1 1957.5 "Au-Haidhausen" 0 0 0 0 1 0 1
1275 14.17 90 3 2000.5 "Au-Haidhausen" 1 0 0 0 1 0 1
495 13.75 36 1 1972 "Maxvorstadt" 1 0 0 1 0 0 0
1080 17.42 62 2 2006.5 "Schwabing West" 1 0 0 0 1 0 1
800 10 80 3 1918 "Schwabing-Freimann" 1 0 0 1 0 0 0
1125 13.24 85 2 2006.5 "Maxvorstadt" 1 0 0 0 1 0 0
440 10 44 2 1992.5 "Maxvorstadt" 1 0 0 0 1 0 0
1148.57 13.36 86 3 1957.5 "Maxvorstadt" 1 0 0 0 1 0 0
844 11.11 76 3 2012.5 "Sendling-Westpark" 0 0 0 0 1 0 0
434.47 9.05 48 2 2006.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
630 11.89 53 2 1972 "Bogenhausen" 0 0 0 0 1 0 1
1760 13.64 129 4 2000.5 "Hadern" 1 0 0 0 1 0 1
1680 9.94 169 4 1957.5 "Altstadt-Lehel" 0 0 0 0 1 0 1
588.57 7.55 78 3 1957.5 "Schwabing West" 0 0 0 0 1 0 0
365 11.41 32 1 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
680 11.53 59 2 1972 "Ramersdorf-Perlach" 0 0 0 0 0 0 1
728.4 9.84 74 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
730 10.9 67 3 1992.5 "Allach-Untermenzing" 0 0 0 0 1 1 1
1040 12.09 86 4 2000.5 "Pasing-Obermenzing" 1 0 0 0 1 0 1
395 13.17 30 1 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
335 11.17 30 1 1972 "Sendling" 0 0 0 0 1 0 0
497 8.57 58 2 1972 "Sendling-Westpark" 0 0 0 0 1 0 0
911 13.6 67 2 2006.5 "Sendling" 0 0 0 0 1 0 0
575.24 7.88 73 3 1918 "Sendling" 0 0 0 0 1 0 0
900 11.54 78 3 2012.5 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
1144.3 10.22 112 4 2006.5 "Untergiesing" 0 0 0 0 1 0 0
740 8.6 86 4 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
531 10.21 52 2 1972 "Ramersdorf-Perlach" 1 0 0 0 1 0 0
570 9.83 58 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 1 0
321 9.17 35 1 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
300 10 30 1 1983 "Berg am Laim" 0 0 0 0 1 0 1
793.75 11.34 70 4 1992.5 "Maxvorstadt" 1 0 0 0 1 0 0
440.17 8 55 3 1957.5 "Hadern" 0 0 0 0 1 0 0
885 11.8 75 3 1992.5 "Schwabing West" 1 0 0 0 1 0 0
555.15 13.22 42 2 1972 "Moosach" 0 0 0 0 1 0 0
480 9.6 50 2 2006.5 "Moosach" 0 0 0 0 1 1 1
470 6.53 72 3 1957.5 "Moosach" 0 0 0 0 1 0 1
700 7.95 88 4 1972 "Moosach" 0 0 0 0 0 0 0
522 8.85 59 2 1957.5 "Au-Haidhausen" 1 0 0 0 1 0 0
740 11.56 64 3 1924 "Untergiesing" 0 0 0 0 1 0 0
1177.65 9.65 122 4 1972 "Thalkirchen..." 0 0 0 0 1 1 0
400 11.11 36 1 1972 "Thalkirchen..." 0 0 0 0 1 0 0
500 11.36 44 1 1992.5 "Thalkirchen..." 0 0 0 0 1 0 1
1180 14.57 81 3 2012.5 "Schwabing West" 0 0 0 0 1 0 1
467.81 9.55 49 2 1957.5 "Laim" 1 0 0 0 1 0 0
865 10.3 84 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
629 9.39 67 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
579.36 7.24 80 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
499 6.24 80 3 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
700 9.33 75 3 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 1 1
677.64 8.26 82 3 1957.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
618.97 10.67 58 2 1918 "Ludwigvorstadt-Isarvorstadt" 0 0 0 0 1 0 0
390.42 10.55 37 1 1918 "Ludwigvorstadt-Isarvorstadt" 0 0 0 1 0 0 0
389 12.97 30 1 1957.5 "Schwabing West" 1 0 0 0 1 0 1
800 10 80 3 1972 "Berg am Laim" 0 0 0 0 1 0 1
1137 13.07 87 3 2000.5 "Berg am Laim" 0 0 0 0 1 1 1
202.49 9.64 21 1 2000.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 1
1138 13.39 85 3 1992.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
950 11.88 80 3 1957.5 "Obergiesing" 0 0 0 0 1 0 0
531 8.17 65 3 1957.5 "Thalkirchen..." 0 0 0 0 1 0 0
619.5 10.68 58 2 1972 "Sendling-Westpark" 0 0 0 0 0 0 0
412 9.58 43 2 1957.5 "Sendling" 0 0 0 0 0 0 0
455.02 13.38 34 2 1972 "Sendling-Westpark" 1 0 0 0 1 0 1
815 10.19 80 3 1957.5 "Moosach" 0 0 0 0 1 0 0
570 12.39 46 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
580 10.74 54 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
1030 12.41 83 3 2000.5 "Ramersdorf-Perlach" 1 0 0 0 1 0 1
1090.4 11.72 93 3 1972 "Neuhausen-Nymphenburg" 0 1 0 0 1 0 0
790 11.29 70 3 1992.5 "Hadern" 0 0 0 0 1 0 0
760 12.26 62 2 1957.5 "Au-Haidhausen" 0 0 0 0 1 0 1
665.95 9.94 67 2 1957.5 "Altstadt-Lehel" 1 0 0 0 1 1 0
930 11.92 78 3 2010 "Trudering-Riem" 0 0 0 0 1 0 1
600 9.68 62 2 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
690 16.43 42 1 1983 "Bogenhausen" 0 0 0 0 1 0 1
651.28 10.5 62 2 1983 "Berg am Laim" 0 0 0 0 1 0 0
477.13 7.02 68 3 1957.5 "Berg am Laim" 0 0 0 0 1 0 0
1445 11.75 123 4 1972 "Bogenhausen" 0 0 0 0 1 1 0
759 12.44 61 2 1939 "Schwabing-Freimann" 1 0 0 1 1 0 1
720 12.2 59 3 1972 "Bogenhausen" 1 0 0 0 1 0 0
709 14.18 50 2 2000.5 "Bogenhausen" 1 0 0 0 1 0 1
685 12.02 57 2 2000.5 "Bogenhausen" 0 0 0 0 1 0 0
599.83 10.34 58 2 1983 "Bogenhausen" 0 0 0 0 1 0 0
1030 13.38 77 3 2012.5 "Bogenhausen" 0 0 0 0 1 0 0
435 10.36 42 1 1972 "Bogenhausen" 1 0 0 0 1 0 1
330 9.71 34 1 1957.5 "Bogenhausen" 1 0 0 0 1 0 0
980 12.25 80 3 1972 "Moosach" 0 0 0 0 1 0 1
785 9.46 83 3 1992.5 "Moosach" 0 0 0 0 1 0 1
1210 11.63 104 4 1992.5 "Bogenhausen" 0 0 0 0 1 0 1
864.2 16.62 52 2 2006.5 "Maxvorstadt" 1 0 0 0 1 0 1
654 12.58 52 2 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 1
1390 15.44 90 4 2006.5 "Schwabing-Freimann" 1 0 0 0 1 0 1
500.25 9.1 55 2 1957.5 "Schwabing West" 0 0 0 0 1 0 1
765 14.17 54 2 1972 "Neuhausen-Nymphenburg" 0 1 0 0 0 0 1
677.6 13.29 51 2 2010 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
1075 13.11 82 3 2006.5 "Laim" 0 0 0 0 1 0 1
420 12.35 34 1 1972 "Ludwigvorstadt-Isarvorstadt" 1 0 0 0 1 0 0
647.74 7.71 84 3 1983 "Obergiesing" 0 0 0 0 1 1 0
800 11.11 72 2 1972 "Laim" 0 0 0 0 1 0 0
470 15.16 31 1 1972 "Laim" 1 0 0 0 1 0 1
510 8.79 58 2 2006.5 "Obergiesing" 0 0 0 0 1 1 0
604.63 6.72 90 3 1992.5 "Untergiesing" 0 0 0 0 1 0 0
575 10.45 55 1 1957.5 "Schwabing West" 1 0 0 0 1 0 0
947 17.22 55 2 1983 "Pasing-Obermenzing" 0 0 0 0 1 1 1
900 12 75 3 2000.5 "Pasing-Obermenzing" 1 0 0 0 1 0 0
978.18 10.19 96 4 1992.5 "Pasing-Obermenzing" 0 0 0 0 1 0 0
850 12.88 66 3 1957.5 "Trudering-Riem" 0 0 0 0 1 0 0
911 10.24 89 3 1992.5 "Bogenhausen" 0 0 0 0 1 0 0
576.64 10.12 57 2 1972 "Hadern" 0 0 0 0 1 0 1
951 8.97 106 4 1983 "Hadern" 0 0 0 0 0 0 0
1036 12.33 84 2 1983 "Neuhausen-Nymphenburg" 0 1 0 0 1 1 0
575 10.27 56 2 1957.5 "Sendling-Westpark" 0 0 0 0 1 0 0
690 10.78 64 2 1957.5 "Sendling" 0 0 0 0 1 0 1
1999 15.99 125 4 2010 "Sendling" 0 0 0 0 1 0 1
825 12.89 64 3 1918 "Obergiesing" 0 0 0 0 1 0 0
475 14.84 32 2 1957.5 "Obergiesing" 0 0 0 0 1 0 0
770 9.63 80 3 1972 "Untergiesing" 0 0 0 0 0 0 0
320 13.33 24 1 1924 "Schwabing-Freimann" 1 0 0 0 1 0 0
520 12.68 41 1 1957.5 "Untergiesing" 0 0 0 0 1 1 0
850 11.04 77 3 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
964.27 11.76 82 3 1992.5 "Berg am Laim" 0 0 0 0 1 0 0
640 10 64 3 1972 "Au-Haidhausen" 0 0 0 0 1 0 1
1000 15.38 65 3 1957.5 "Au-Haidhausen" 1 0 0 0 1 0 1
670 10.63 63 2 1983 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
520 7.43 70 3 1992.5 "Pasing-Obermenzing" 1 0 0 0 0 0 0
625.91 9.94 63 2 1992.5 "Neuhausen-Nymphenburg" 1 0 0 0 1 0 0
850 9.44 90 3 2000.5 "Thalkirchen..." 0 0 0 0 1 1 1
540 9.47 57 2 1983 "Thalkirchen..." 0 0 0 0 1 0 0
355.56 5.01 71 3 1957.5 "Sendling" 0 0 0 0 0 0 0
717.68 9.57 75 3 1972 "Hadern" 0 0 0 0 1 0 0
656.26 7.54 87 3 1957.5 "Hadern" 0 0 0 1 1 0 0
525 8.33 63 1 1983 "Moosach" 0 0 0 0 1 0 1
1095 10.95 100 4 1983 "Moosach" 0 0 0 0 1 0 1
1600 16.16 99 4 2000.5 "Allach-Untermenzing" 0 0 0 0 1 0 1
831.65 11.24 74 3 1972 "Pasing-Obermenzing" 1 0 0 0 0 0 0
430 7.41 58 2 1924 "Neuhausen-Nymphenburg" 0 0 0 0 1 0 0
520 10 52 2 1957.5 "Thalkirchen..." 0 0 0 0 1 0 0
1130 11.3 100 4 2006.5 "Ramersdorf-Perlach" 1 0 0 0 1 0 0
740 12.13 61 2 2000.5 "Ramersdorf-Perlach" 0 0 0 0 1 0 1
1040 10.83 96 3 2000.5 "Trudering-Riem" 0 0 0 0 1 1 1
1155 11 105 3 1972 "Bogenhausen" 1 0 0 0 1 0 1
580 13.81 42 1 1972 "Bogenhausen" 1 0 0 0 1 0 0
740 10.42 71 2 2000.5 "Bogenhausen" 0 0 0 0 1 0 1
1140 12.39 92 3 1992.5 "Berg am Laim" 1 0 0 0 1 0 1
560 9.66 58 2 1972 "Ramersdorf-Perlach" 0 0 0 0 1 0 0
690 11.5 60 2 1957.5 "Berg am Laim" 1 0 0 0 1 0 0
690 12.11 57 2 2010 "Pasing-Obermenzing" 0 0 0 0 1 0 0
745 14.06 53 2 1983 "Pasing-Obermenzing" 0 1 0 0 1 0 0
730.3 9.13 80 3 1957.5 "Pasing-Obermenzing" 1 0 0 0 1 0 1
795 10.74 74 3 2010 "Pasing-Obermenzing" 1 0 0 0 1 1 0
1061.13 11.29 94 3 2010 "Pasing-Obermenzing" 0 0 0 0 1 1 0
600 12 50 2 1983 "Untergiesing" 1 0 0 0 1 0 0
1276.49 15.57 82 3 1957.5 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
530 9.64 55 2 2000.5 "Pasing-Obermenzing" 0 0 0 0 1 1 0
450 14.06 32 1 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
840 10.77 78 3 1972 "Milbersthofen-Am Hart" 0 0 0 0 1 0 0
